longitude	latitude	pollinator
-115.0628347	36.73267034	antithetica
-115.0706255	36.74052769	antithetica
-115.1866952	37.1800721	antithetica
-115.1861786	37.17985543	antithetica
-115.1855786	37.1795221	antithetica
-115.0460463	36.68982364	antithetica
-115.0427597	36.69945942	antithetica
-115.0437118	36.70525538	antithetica
-115.0428118	36.70565538	antithetica
-115.0433951	36.70652205	antithetica
-115.0432285	36.70687205	antithetica
-115.0426618	36.70800538	antithetica
-115.0418618	36.70768871	antithetica
-115.0411785	36.70693871	antithetica
-115.0412951	36.70750538	antithetica
-115.0417118	36.70657205	antithetica
-115.0505449	36.70731821	antithetica
-115.0472581	36.71695402	antithetica
-115.0550456	36.72481244	antithetica
-115.0517586	36.73444828	antithetica
-115.0595484	36.74230635	antithetica
-115.2641452	37.52328879	antithetica
-115.0316879	36.70123555	antithetica
-115.0410951	36.70735538	antithetica
-115.0394722	36.70909505	antithetica
-115.0361838	36.71873055	antithetica
-115.0439704	36.72658968	antithetica
-115.0406819	36.73622521	antithetica
-115.0484707	36.74408399	antithetica
-115.0239053	36.69337551	antithetica
-115.0206156	36.70301066	antithetica
-115.0283989	36.71087087	antithetica
-115.0251091	36.72050606	antithetica
-115.0328947	36.7283659	antithetica
-115.0296047	36.73800112	antithetica
-115.0373925	36.7458606	antithetica
-115.0038579	36.66015741	antithetica
-115.0005671	36.66979218	antithetica
-115.005054	36.68728863	antithetica
-115.0095428	36.70478475	antithetica
-115.0173252	36.71264567	antithetica
-115.0140338	36.72228054	antithetica
-115.0218184	36.7301411	antithetica
-115.0185269	36.739776	antithetica
-114.992791	36.66193	antithetica
-114.9894988	36.67156446	antithetica
-114.9972756	36.67942681	antithetica
-114.9939831	36.68906131	antithetica
-114.9984695	36.70655782	antithetica
-115.0062509	36.71441945	antithetica
-115.002958	36.72405401	antithetica
-115.0107417	36.73191528	antithetica
-115.0074487	36.74154987	antithetica
-114.9817236	36.66370156	antithetica
-114.9784299	36.67333571	antithetica
-114.9862057	36.68119878	antithetica
-114.9906898	36.69869566	antithetica
-114.9873957	36.70832987	antithetica
-114.9951761	36.71619221	antithetica
-114.9918817	36.72582646	antithetica
-114.9996644	36.73368843	antithetica
-114.9963699	36.74332271	antithetica
-115.1636119	37.39293878	antithetica
-115.1685952	37.40708878	antithetica
-115.1744786	37.42017213	antithetica
-115.1719969	37.41380845	antithetica
-114.9706557	36.66547211	antithetica
-114.9673605	36.67510595	antithetica
-114.9751353	36.68296972	antithetica
-114.9841007	36.71796395	antithetica
-114.9808049	36.72759788	antithetica
-114.9885866	36.73546056	antithetica
-114.9852906	36.74509453	antithetica
-114.9595873	36.66724164	antithetica
-114.9562905	36.67687517	antithetica
-114.9652465	36.71187091	antithetica
-114.9730249	36.71973466	antithetica
-114.9775082	36.73723168	antithetica
-114.9742107	36.74686533	antithetica
-114.9819937	36.75472836	antithetica
-115.1315619	37.33490545	antithetica
-115.1292099	37.33674445	antithetica
-115.1168209	37.34398945	antithetica
-115.1187089	37.34311845	antithetica
-115.1161049	37.34451545	antithetica
-115.1143899	37.34511845	antithetica
-115.1228729	37.34314745	antithetica
-115.1198289	37.34271745	antithetica
-115.0699286	37.21343877	antithetica
-115.1071499	37.34613345	antithetica
-115.1053949	37.34610445	antithetica
-115.1128939	37.34570745	antithetica
-115.1136599	37.34559745	antithetica
-115.1125769	37.34581745	antithetica
-115.1121379	37.34606545	antithetica
-115.1108919	37.34580045	antithetica
-115.1102709	37.34588245	antithetica
-115.1099129	37.34609745	antithetica
-115.0956649	37.34598745	antithetica
-115.0956649	37.34598745	antithetica
-115.0992269	37.34516245	antithetica
-114.9153083	36.67430955	antithetica
-115.0420786	37.19757211	antithetica
-115.0874379	37.35219145	antithetica
-115.0916259	37.35126445	antithetica
-115.0780119	37.35548878	antithetica
-115.0081451	37.15898877	antithetica
-115.0301119	37.37417213	antithetica
-114.0740614	34.80623854	antithetica
-114.2600115	35.5980053	antithetica
-114.2561782	35.6133053	antithetica
-114.2382282	35.64362197	antithetica
-114.4730687	36.77122429	antithetica
-114.4808016	36.77911952	antithetica
-114.4774385	36.78873923	antithetica
-114.4532447	36.7379163	antithetica
-114.469705	36.78084382	antithetica
-114.4663404	36.79046321	antithetica
-114.4740745	36.79835879	antithetica
-114.4421536	36.7396381	antithetica
-114.4586079	36.7825671	antithetica
-114.4552417	36.79218617	antithetica
-114.4629749	36.80008246	antithetica
-114.4441426	36.79390811	antithetica
-114.4518748	36.8018051	antithetica
-114.4485069	36.81142389	antithetica
-113.9152114	34.6901052	antithetica
-114.1624948	35.71288865	antithetica
-114.4045259	36.72727954	antithetica
-114.412247	36.73517935	antithetica
-114.3890885	36.71147834	antithetica
-114.3968064	36.71937921	antithetica
-114.3934352	36.72899686	antithetica
-114.3779998	36.71319425	antithetica
-114.3857167	36.72109582	antithetica
-114.382344	36.73071316	antithetica
-114.3900631	36.73861437	antithetica
-114.3866902	36.74823174	antithetica
-113.8662447	34.64738853	antithetica
-114.3669106	36.71490914	antithetica
-114.3746265	36.72281141	antithetica
-114.3712523	36.73242843	antithetica
-114.3789704	36.74033035	antithetica
-114.375596	36.7499474	antithetica
-114.1337282	35.77725533	antithetica
-114.3558209	36.71662301	antithetica
-114.3635358	36.72452598	antithetica
-114.3601601	36.73414268	antithetica
-114.3678772	36.7420453	antithetica
-114.3645013	36.75166203	antithetica
-114.3481076	36.7087195	antithetica
-114.3447306	36.71833585	antithetica
-114.3524445	36.72623953	antithetica
-114.3490673	36.7358559	antithetica
-114.3567835	36.74375923	antithetica
-114.3534061	36.75337564	antithetica
-113.8245447	34.61387187	antithetica
-114.2250287	36.25478487	antithetica
-114.2216563	36.26440034	antithetica
-114.229311	36.27231403	antithetica
-114.2302225	36.29945834	antithetica
-114.2378816	36.30737131	antithetica
-114.2345085	36.31698682	antithetica
-114.2421698	36.32489942	antithetica
-114.3336399	36.72004766	antithetica
-114.3413528	36.72795205	antithetica
-114.3379741	36.7375681	antithetica
-114.3456893	36.74547214	antithetica
-114.3423103	36.75508823	antithetica
-114.2140033	36.25648612	antithetica
-114.2106295	36.26610127	antithetica
-114.2149091	36.28363083	antithetica
-114.222565	36.29154485	antithetica
-114.2191907	36.30116003	antithetica
-114.2268488	36.30907369	antithetica
-114.2234742	36.31868887	antithetica
-114.2311346	36.32660217	antithetica
-114.2277598	36.33621737	antithetica
-114.2354224	36.34413031	antithetica
-114.2320474	36.35374552	antithetica
-114.2397122	36.36165809	antithetica
-114.2363369	36.37127332	antithetica
-114.3182189	36.70423731	antithetica
-114.3259286	36.71214275	antithetica
-114.3225486	36.72175845	antithetica
-114.3302606	36.72966354	antithetica
-114.3268804	36.73927928	antithetica
-114.3345945	36.74718402	antithetica
-114.3312141	36.75679979	antithetica
-114.1996021	36.26780118	antithetica
-114.2072548	36.27571627	antithetica
-114.2038792	36.28533111	antithetica
-114.2115342	36.29324583	antithetica
-114.2081584	36.30286069	antithetica
-114.2158155	36.31077505	antithetica
-114.2124395	36.32038991	antithetica
-114.2200989	36.32830391	antithetica
-114.2167226	36.33791879	antithetica
-114.2243842	36.34583242	antithetica
-114.2210077	36.35544731	antithetica
-114.2286715	36.36336058	antithetica
-114.2252948	36.37297549	antithetica
-114.2295839	36.39050332	antithetica
-114.3148384	36.71385284	antithetica
-114.3157861	36.74098943	antithetica
-114.3234993	36.74889487	antithetica
-114.3201174	36.75851032	antithetica
-113.7942114	34.59098853	antithetica
-114.1962259	36.27741586	antithetica
-114.2005029	36.2949458	antithetica
-114.1971256	36.30456033	antithetica
-114.2047817	36.31247539	antithetica
-114.2014042	36.32208993	antithetica
-114.2056849	36.33961918	antithetica
-114.2176303	36.36506205	antithetica
-114.2219172	36.38259024	antithetica
-114.2185387	36.39220484	antithetica
-114.2228273	36.4097327	antithetica
-114.3003646	36.72517697	antithetica
-114.3124036	36.7506047	antithetica
-114.3090201	36.76021983	antithetica
-114.0858782	35.86475534	antithetica
-114.1851966	36.27911443	antithetica
-114.1860923	36.30625895	antithetica
-114.1937475	36.31417471	antithetica
-114.1903685	36.32378893	antithetica
-114.1980259	36.33170432	antithetica
-114.1946467	36.34131855	antithetica
-114.2151594	36.40181929	antithetica
-114.2194478	36.41934717	antithetica
-114.2203575	36.44648904	antithetica
-114.2892719	36.72688469	antithetica
-114.2969808	36.73479189	antithetica
-114.2935961	36.74440666	antithetica
-114.3013073	36.75231351	antithetica
-114.2979224	36.76192832	antithetica
-113.7734281	34.61552187	antithetica
-114.0937283	35.97048868	antithetica
-114.1707868	36.29042586	antithetica
-114.2126861	36.43857564	antithetica
-114.209304	36.44818965	antithetica
-114.2781786	36.72859138	antithetica
-114.2858865	36.73649929	antithetica
-114.2825004	36.74611374	antithetica
-114.2902106	36.75402129	antithetica
-114.2868241	36.76363578	antithetica
-114.1631365	36.28250851	antithetica
-114.159755	36.29212207	antithetica
-114.1725687	36.34471424	antithetica
-114.1811212	36.37977395	antithetica
-114.1939647	36.43236093	antithetica
-114.2016335	36.44027556	antithetica
-114.205921	36.45780351	antithetica
-114.2670848	36.73029706	antithetica
-114.2747918	36.73820566	antithetica
-114.2714041	36.7478198	antithetica
-114.2791133	36.75572805	antithetica
-114.2757254	36.76534222	antithetica
-113.7586114	34.63705521	antithetica
-114.1521056	36.28420403	antithetica
-114.1487227	36.29381726	antithetica
-114.1529895	36.31134871	antithetica
-114.1649127	36.33679729	antithetica
-114.161529	36.34641056	antithetica
-114.1734607	36.37185772	antithetica
-114.1700765	36.38147102	antithetica
-114.1743533	36.39900073	antithetica
-114.1820166	36.40691677	antithetica
-114.178632	36.4165301	antithetica
-114.1829127	36.43405913	antithetica
-114.1905805	36.44197445	antithetica
-114.2000554	36.50417185	antithetica
-114.2636965	36.73991101	antithetica
-114.2603073	36.74952483	antithetica
-114.2680155	36.75743379	antithetica
-114.2646261	36.76704763	antithetica
-113.7463614	34.66103854	antithetica
-114.1410743	36.28589852	antithetica
-114.1376899	36.29551143	antithetica
-114.1453389	36.30343033	antithetica
-114.1419542	36.31304325	antithetica
-114.162417	36.37355409	antithetica
-114.1590314	36.38316706	antithetica
-114.1666915	36.39108416	antithetica
-114.1633056	36.40069715	antithetica
-114.170968	36.40861389	antithetica
-114.1675819	36.4182269	antithetica
-114.1752465	36.42614328	antithetica
-114.1718601	36.4357563	antithetica
-114.1795269	36.44367232	antithetica
-114.188993	36.50587053	antithetica
-114.1966687	36.51378512	antithetica
-114.2147522	36.61103188	antithetica
-114.2526007	36.74161534	antithetica
-114.2492101	36.75122883	antithetica
-114.2569173	36.75913849	antithetica
-114.2535263	36.76875202	antithetica
-114.0693949	36.04988869	antithetica
-114.1300425	36.28759199	antithetica
-114.1343046	36.30512418	antithetica
-114.1309185	36.31473678	antithetica
-114.1385687	36.32265602	antithetica
-114.1351823	36.33226863	antithetica
-114.1394481	36.34980013	antithetica
-114.1471028	36.35771864	antithetica
-114.1513729	36.37524944	antithetica
-114.1479858	36.38486209	antithetica
-114.1599189	36.41030999	antithetica
-114.1565313	36.41992267	antithetica
-114.1641949	36.42783975	antithetica
-114.1608071	36.43745245	antithetica
-114.1650848	36.45498189	antithetica
-114.1770349	36.480427	antithetica
-114.1813188	36.49795541	antithetica
-114.17793	36.50756819	antithetica
-114.1856048	36.51548349	antithetica
-114.1865034	36.54262405	antithetica
-114.1950849	36.57767859	antithetica
-114.2027686	36.58559246	antithetica
-114.1993786	36.59520536	antithetica
-114.2070646	36.60311889	antithetica
-114.2036743	36.61273181	antithetica
-114.2415045	36.74331864	antithetica
-114.2381123	36.75293181	antithetica
-114.2458185	36.76084218	antithetica
-114.2424261	36.77045538	antithetica
-113.7346947	34.67268854	antithetica
-114.1113654	36.28136379	antithetica
-114.1232698	36.30681701	antithetica
-114.1198822	36.31642928	antithetica
-114.1241436	36.33396151	antithetica
-114.1317951	36.34188108	antithetica
-114.128407	36.35149338	antithetica
-114.1326723	36.36902491	antithetica
-114.1454802	36.42161743	antithetica
-114.1531428	36.42953521	antithetica
-114.1497535	36.43914758	antithetica
-114.1540288	36.4566774	antithetica
-114.1616959	36.46459446	antithetica
-114.158306	36.47420688	antithetica
-114.1659754	36.48212359	antithetica
-114.1625853	36.49173602	antithetica
-114.1745403	36.51718082	antithetica
-114.175435	36.54432145	antithetica
-114.1831133	36.55223673	antithetica
-114.1916942	36.58729132	antithetica
-114.1883027	36.5969039	antithetica
-114.1959877	36.60481812	antithetica
-114.1925959	36.61443072	antithetica
-114.2002832	36.62234459	antithetica
-114.227014	36.75463377	antithetica
-114.2347192	36.76254484	antithetica
-114.2313253	36.77215772	antithetica
-113.7171447	34.67705521	antithetica
-114.0545116	36.0990387	antithetica
-114.1003336	36.28305453	antithetica
-114.1079774	36.29097588	antithetica
-114.1207549	36.34357364	antithetica
-114.1173653	36.35318561	antithetica
-114.125018	36.36110553	antithetica
-114.1216281	36.37071752	antithetica
-114.125893	36.38824907	antithetica
-114.1344286	36.42331116	antithetica
-114.1420903	36.43122964	antithetica
-114.1386995	36.44084169	antithetica
-114.1429723	36.45837189	antithetica
-114.1506383	36.46628965	antithetica
-114.147247	36.47590174	antithetica
-114.1549154	36.48381915	antithetica
-114.1515238	36.49343126	antithetica
-114.1591944	36.50134831	antithetica
-114.1634754	36.51887714	antithetica
-114.1600833	36.5284893	antithetica
-114.1677584	36.53640564	antithetica
-114.1643661	36.54601782	antithetica
-114.1729376	36.58107387	antithetica
-114.1806193	36.58898915	antithetica
-114.1772263	36.5986014	antithetica
-114.1815171	36.61612861	antithetica
-114.1892033	36.62404318	antithetica
-114.2236194	36.76424647	antithetica
-114.220224	36.77385904	antithetica
-113.7080281	34.68052188	antithetica
-114.0969441	36.2926663	antithetica
-114.1063231	36.35487683	antithetica
-114.1139748	36.36279744	antithetica
-114.1182374	36.38032935	antithetica
-114.1148459	36.38994104	antithetica
-114.122502	36.39786093	antithetica
-114.1191102	36.40747263	antithetica
-114.1267686	36.41539216	antithetica
-114.1310372	36.43292305	antithetica
-114.1353078	36.4504536	antithetica
-114.1395803	36.46798381	antithetica
-114.1361875	36.47759559	antithetica
-114.1438549	36.48551369	antithetica
-114.1404618	36.49512548	antithetica
-114.1481314	36.50304323	antithetica
-114.1524099	36.52057244	antithetica
-114.1490164	36.53018427	antithetica
-114.1566904	36.53810131	antithetica
-114.1532967	36.54771317	antithetica
-114.1704377	36.61782547	antithetica
-114.178123	36.62574075	antithetica
-114.174728	36.63535273	antithetica
-114.1824155	36.64326766	antithetica
-114.1790202	36.65287967	antithetica
-114.1833145	36.67040629	antithetica
-114.1910065	36.67832051	antithetica
-114.2091222	36.77555932	antithetica
-114.8503952	37.6145555	antithetica
-114.8519829	37.6143125	antithetica
-114.8474869	37.6147365	antithetica
-114.8165785	37.52513882	antithetica
-114.8158285	37.52497216	antithetica
-114.8148451	37.52483882	antithetica
-114.8146118	37.52427216	antithetica
-114.8451649	37.6149555	antithetica
-114.8342659	37.6159995	antithetica
-114.8229137	37.61708601	antithetica
-114.8136629	37.6179725	antithetica
-114.8222709	37.6171475	antithetica
-114.7719785	37.47897216	antithetica
-114.7956285	37.59583883	antithetica
-114.7953458	37.5953905	antithetica
-114.7945018	37.5968015	antithetica
-114.8092919	37.6183915	antithetica
-114.8060279	37.6186855	antithetica
-114.7921558	37.6015235	antithetica
-114.7880305	37.60984542	antithetica
-114.7872888	37.6112615	antithetica
-114.7945898	37.6197165	antithetica
-114.7999508	37.6192335	antithetica
-114.7838521	37.61960543	antithetica
-114.7868028	37.6204425	antithetica
-114.4619731	36.77294789	antithetica
-114.4465143	36.75715444	antithetica
-114.4542429	36.76505143	antithetica
-114.450877	36.77467046	antithetica
-114.4387873	36.74925692	antithetica
-114.4354201	36.7588756	antithetica
-114.4276941	36.75097738	antithetica
-114.4243255	36.76059574	antithetica
-114.4320521	36.76849414	antithetica
-114.4407741	36.80352672	antithetica
-114.4374048	36.81314519	antithetica
-114.4451382	36.82104254	antithetica
-114.4166005	36.75269681	antithetica
-114.4132303	36.76231486	antithetica
-114.4209559	36.77021396	antithetica
-114.4175855	36.77983204	antithetica
-114.429673	36.80524731	antithetica
-114.4263021	36.81486546	antithetica
-114.4055063	36.75441522	antithetica
-114.4021346	36.76403295	antithetica
-114.4098593	36.77193276	antithetica
-114.4064874	36.78155051	antithetica
-114.3944116	36.75613261	antithetica
-114.3910384	36.76575001	antithetica
-114.3987621	36.77365053	antithetica
-114.3953887	36.78326797	antithetica
-114.3833164	36.75784897	antithetica
-114.3799417	36.76746605	antithetica
-114.3876644	36.77536727	antithetica
-114.3842895	36.78498439	antithetica
-114.3920144	36.79288526	antithetica
-114.3886393	36.80250242	antithetica
-114.3722207	36.75956431	antithetica
-114.3688445	36.76918107	antithetica
-114.3765662	36.777083	antithetica
-114.3731898	36.7866998	antithetica
-114.3809137	36.79460137	antithetica
-114.3775371	36.80421821	antithetica
-114.3611245	36.76127862	antithetica
-114.3577468	36.77089507	antithetica
-114.3654675	36.7787977	antithetica
-114.3620896	36.78841418	antithetica
-114.3698125	36.79631646	antithetica
-114.3664344	36.80593297	antithetica
-114.3520617	36.76368876	antithetica
-114.3500278	36.76299191	antithetica
-114.3543683	36.78051137	antithetica
-114.3509889	36.79012753	antithetica
-114.3587108	36.79803051	antithetica
-114.3553312	36.80764671	antithetica
-114.3630554	36.81554935	antithetica
-114.3596756	36.82516558	antithetica
-114.367402	36.83306787	antithetica
-114.3389305	36.76470417	antithetica
-114.3398877	36.79183986	antithetica
-114.3442275	36.80935943	antithetica
-114.3519507	36.81726277	antithetica
-114.3485694	36.82687868	antithetica
-114.3562948	36.83478168	antithetica
-114.3278328	36.76641541	antithetica
-114.3408455	36.81897516	antithetica
-114.3374626	36.82859076	antithetica
-114.3451871	36.83649446	antithetica
-114.3167346	36.76812563	antithetica
-114.3297398	36.82068653	antithetica
-114.3263554	36.83030181	antithetica
-114.3340789	36.83820621	antithetica
-114.3056358	36.76983482	antithetica
-114.2945366	36.77154299	antithetica
-114.2998076	36.81620003	antithetica
-114.3041394	36.83372083	antithetica
-114.2834368	36.77325013	antithetica
-114.2800487	36.78286433	antithetica
-114.284374	36.80038613	antithetica
-114.29209	36.80829334	antithetica
-114.2887013	36.81790762	antithetica
-114.2964196	36.82581449	antithetica
-114.2930307	36.8354288	antithetica
-114.2723366	36.77495625	antithetica
-114.2689469	36.78457013	antithetica
-114.2766596	36.79247839	antithetica
-114.2732697	36.80209231	antithetica
-114.2809847	36.81000023	antithetica
-114.2775946	36.81961418	antithetica
-114.2853118	36.82752176	antithetica
-114.2819215	36.83713575	antithetica
-114.2623284	36.77942211	antithetica
-114.2612358	36.77666134	antithetica
-114.2578447	36.7862749	antithetica
-114.2655564	36.79418387	antithetica
-114.262165	36.80379747	antithetica
-114.269879	36.81170609	antithetica
-114.2664873	36.82131972	antithetica
-114.2501346	36.7783654	antithetica
-114.2467419	36.78797864	antithetica
-114.2544526	36.79588832	antithetica
-114.2510597	36.80550159	antithetica
-114.2587727	36.81341092	antithetica
-114.2553796	36.82302423	antithetica
-114.2630948	36.83093321	antithetica
-114.2390328	36.78006845	antithetica
-114.2356386	36.78968137	antithetica
-114.2433484	36.79759174	antithetica
-114.239954	36.8072047	antithetica
-114.2476659	36.81511473	antithetica
-114.2442713	36.82472772	antithetica
-114.2519856	36.83263741	antithetica
-114.2279305	36.78177046	antithetica
-114.2245348	36.79138306	antithetica
-114.2322436	36.79929414	antithetica
-114.2288477	36.80890678	antithetica
-114.2365587	36.81681751	antithetica
-114.2331625	36.82643018	antithetica
-114.2408758	36.83434057	antithetica
-114.2168277	36.78347145	antithetica
-114.2134306	36.79308373	antithetica
-114.2211383	36.80099552	antithetica
-114.2177409	36.81060783	antithetica
-114.2254509	36.81851927	antithetica
-114.2297655	36.83604271	antithetica
-113.6939281	34.67930521	antithetica
-113.6942947	34.67943854	antithetica
-113.6944114	34.67905521	antithetica
-113.6959114	34.67862188	antithetica
-113.6960947	34.67855521	antithetica
-113.6960781	34.67840521	antithetica
-114.1071913	36.38202062	antithetica
-114.1037982	36.39163198	antithetica
-114.1114534	36.39955257	antithetica
-114.1080601	36.40916394	antithetica
-114.1157175	36.41708417	antithetica
-114.1293994	36.49681868	antithetica
-114.1370679	36.50473712	antithetica
-114.1336732	36.51434862	antithetica
-114.141344	36.52226671	antithetica
-114.137949	36.53187822	antithetica
-114.145622	36.53979596	antithetica
-114.1593579	36.61952131	antithetica
-114.1670421	36.62743729	antithetica
-114.1636456	36.63704895	antithetica
-114.1713321	36.64496458	antithetica
-114.1679354	36.65457627	antithetica
-114.1756241	36.66249154	antithetica
-114.1722272	36.67210327	antithetica
-114.1980199	36.77725859	antithetica
-114.2057244	36.78517142	antithetica
-114.2023258	36.79478338	antithetica
-114.2143426	36.82022	antithetica
-113.6924947	34.67978854	antithetica
-113.6920947	34.68027188	antithetica
-113.6922281	34.68020521	antithetica
-113.6930281	34.67968854	antithetica
-113.6936614	34.67953854	antithetica
-114.0961447	36.38371086	antithetica
-114.0927501	36.3933219	antithetica
-114.1004043	36.40124319	antithetica
-114.0970095	36.41085424	antithetica
-114.104666	36.41877517	antithetica
-114.126004	36.50643	antithetica
-114.1226077	36.51604117	antithetica
-114.1302775	36.52395996	antithetica
-114.1345531	36.54148959	antithetica
-114.1354336	36.56863012	antithetica
-114.1482775	36.62121613	antithetica
-114.1559608	36.6291328	antithetica
-114.1525628	36.63874415	antithetica
-114.1568501	36.65627185	antithetica
-114.1645378	36.66418782	antithetica
-114.1611394	36.67379922	antithetica
-114.1903171	36.76934523	antithetica
-114.1869172	36.77895682	antithetica
-114.1946207	36.78687036	antithetica
-114.1912205	36.796482	antithetica
-114.0817015	36.3950108	antithetica
-114.0893547	36.40293278	antithetica
-114.0859585	36.41254351	antithetica
-114.0936139	36.42046514	antithetica
-114.1115417	36.51773269	antithetica
-114.1192106	36.52565219	antithetica
-114.1448789	36.6308273	antithetica
-114.1414794	36.64043832	antithetica
-114.1457642	36.6579664	antithetica
-114.153451	36.66588307	antithetica
-114.150051	36.67549415	antithetica
-114.15774	36.68341048	antithetica
-114.1543398	36.69302159	antithetica
-114.1620311	36.70093757	antithetica
-114.1792153	36.77104276	antithetica
-114.1835164	36.78856828	antithetica
-114.1801147	36.79817959	antithetica
-114.1878195	36.80609349	antithetica
-114.1844175	36.81570483	antithetica
-113.6702947	34.69188855	antithetica
-114.0740499	36.38708829	antithetica
-114.0706524	36.39669868	antithetica
-114.0783046	36.40462136	antithetica
-114.0749069	36.41423177	antithetica
-114.0791633	36.43176452	antithetica
-114.1004753	36.5194232	antithetica
-114.1337965	36.63252077	antithetica
-114.1303956	36.64213147	antithetica
-114.1380791	36.6500492	antithetica
-114.1423636	36.6675773	antithetica
-114.1389622	36.67718806	antithetica
-114.1466502	36.68510509	antithetica
-114.1432485	36.69471587	antithetica
-114.1509387	36.70263255	antithetica
-114.1475368	36.71224337	antithetica
-114.1767122	36.80779076	antithetica
-114.1733088	36.81740178	antithetica
-114.1810148	36.82531604	antithetica
-114.1776111	36.8349271	antithetica
-114.0587515	36.37124168	antithetica
-114.0553528	36.38085173	antithetica
-114.0630018	36.38877547	antithetica
-114.0596028	36.39838554	antithetica
-114.067254	36.40630892	antithetica
-114.0638548	36.415919	antithetica
-114.0715083	36.42384202	antithetica
-114.0970752	36.52903357	antithetica
-114.0936742	36.5386438	antithetica
-114.1312758	36.66927051	antithetica
-114.1355599	36.68679867	antithetica
-114.1321567	36.69640914	antithetica
-114.1398459	36.70432652	antithetica
-114.1364425	36.71393701	antithetica
-114.1699045	36.82701267	antithetica
-114.1664993	36.83662341	antithetica
-114.0477054	36.37292747	antithetica
-114.0443052	36.3825372	antithetica
-114.0519532	36.39046163	antithetica
-114.0485527	36.40007137	antithetica
-114.0604547	36.42552893	antithetica
-114.0783409	36.52280114	antithetica
-114.0860068	36.53072273	antithetica
-114.1287526	36.70601946	antithetica
-114.1330382	36.72354737	antithetica
-114.1510897	36.82079261	antithetica
-114.0366588	36.37461224	antithetica
-114.0749378	36.53241087	antithetica
-114.1433873	36.81287642	antithetica
-114.1399794	36.82248648	antithetica
-114.1476824	36.83040285	antithetica
-114.1442742	36.84001294	antithetica
-113.6291947	34.69840522	antithetica
-114.1365706	36.8320964	antithetica
-114.0877844	36.70317193	antithetica
-114.1254583	36.83378892	antithetica
-114.0801008	36.69525122	antithetica
-114.0766901	36.70486007	antithetica
-114.0809634	36.72238985	antithetica
-114.0647383	36.67940822	antithetica
-114.0690074	36.69693866	antithetica
-114.0655953	36.70654719	antithetica
-114.0698661	36.72407734	antithetica
-114.0775516	36.73199858	antithetica
-114.053647	36.68109426	antithetica
-114.0502336	36.69070243	antithetica
-114.0579136	36.69862507	antithetica
-114.0545	36.70823327	antithetica
-114.0621822	36.71615557	antithetica
-114.0468193	36.70031046	antithetica
-114.0434041	36.70991834	antithetica
-114.0510854	36.71784133	antithetica
-113.394878	34.20090517	antithetica
-113.396328	34.2011385	antithetica
-113.3975446	34.1994885	antithetica
-113.3993613	34.19832184	antithetica
-113.3981113	34.1967885	antithetica
-113.3968946	34.19735517	antithetica
-113.3933446	34.2000385	antithetica
-113.394328	34.20070517	antithetica
-113.3938613	34.19852184	antithetica
-113.3920613	34.1983385	antithetica
-113.9950616	36.84387214	antithetica
-113.9790783	36.8605888	antithetica
-113.2251445	34.1536885	antithetica
-113.8969116	37.06383883	antithetica
-113.8969283	37.06377217	antithetica
-113.8970116	37.06372217	antithetica
-113.8969783	37.06353883	antithetica
-113.8971783	37.06337217	antithetica
-113.8974783	37.06332217	antithetica
-113.8976283	37.0630555	antithetica
-113.8978449	37.0629055	antithetica
-113.8977116	37.06273883	antithetica
-113.8977949	37.0625555	antithetica
-113.8085783	36.95680549	antithetica
-113.7967449	36.95457216	antithetica
-113.7546116	36.9676055	antithetica
-113.0780279	34.22605519	antithetica
-113.0736112	34.22580519	antithetica
-113.0758279	34.22598852	antithetica
-113.0754779	34.22633852	antithetica
-113.0742445	34.22675519	antithetica
-113.0763279	34.22682186	antithetica
-113.0765779	34.22693852	antithetica
-113.0767612	34.22685519	antithetica
-113.0767945	34.22662186	antithetica
-113.0776445	34.22602186	antithetica
-117.7333333	37.58333333	synthetica
-116.2614602	34.1018454	synthetica
-116.2572592	34.08478561	synthetica
-116.2362787	34.09935794	synthetica
-116.237104	34.09514758	synthetica
-116.2083353	34.0910436	synthetica
-116.2654178	34.09343556	synthetica
-116.2632977	34.09081721	synthetica
-116.1924745	34.09014878	synthetica
-116.2612352	34.08586828	synthetica
-116.2067969	34.08311575	synthetica
-116.2004609	34.08124146	synthetica
-116.2102719	34.07901888	synthetica
-116.2141907	34.08150337	synthetica
-116.2463686	34.08261681	synthetica
-116.2566698	34.082775	synthetica
-116.1992177	34.08117163	synthetica
-116.2422077	34.07470802	synthetica
-116.1980904	34.07625741	synthetica
-116.2392959	34.0798922	synthetica
-116.2420202	34.0777642	synthetica
-116.2392694	34.07850348	synthetica
-116.1945299	34.07736728	synthetica
-116.193819	34.07625322	synthetica
-116.1948152	34.06065714	synthetica
-116.2016637	34.07331581	synthetica
-116.2334918	34.07078843	synthetica
-116.1996993	34.06328761	synthetica
-116.2012943	34.07601398	synthetica
-116.2365272	34.07567315	synthetica
-116.289932	34.06932315	synthetica
-116.2886925	34.07699551	synthetica
-116.2409063	34.07553182	synthetica
-116.2751135	34.07617198	synthetica
-116.1899039	34.07461376	synthetica
-116.1999004	34.07387654	synthetica
-116.3314148	34.07336671	synthetica
-116.2745823	34.07174581	synthetica
-116.3405439	34.05556313	synthetica
-116.2663428	34.07445243	synthetica
-116.3539626	34.07466767	synthetica
-116.3583667	34.07457564	synthetica
-116.3696464	34.07546391	synthetica
-116.3781387	34.06847348	synthetica
-116.2090255	34.07407501	synthetica
